work_year,experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_size
2024,SE,FT,172700,US,0,M
2024,SE,FT,148500,US,100,M
2024,SE,FT,103275,US,100,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,145000,US,100,M
2024,EN,FT,257400,US,0,M
2024,EN,FT,193500,US,0,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,90000,US,0,M
2024,SE,FT,333500,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,285670,US,100,M
2024,SE,FT,207760,US,100,M
2024,SE,FT,170800,US,0,M
2024,SE,FT,92300,US,0,M
2024,SE,FT,249700,US,100,M
2024,SE,FT,156300,US,100,M
2024,SE,FT,200200,US,0,M
2024,SE,FT,111200,US,0,M
2024,MI,FT,195200,US,0,L
2024,MI,FT,100400,US,0,L
2024,SE,FT,153900,US,0,M
2024,SE,FT,85500,US,0,M
2024,SE,FT,222000,US,100,M
2024,SE,FT,132000,US,100,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,137500,US,0,M
2024,EN,FT,83200,US,100,M
2024,EN,FT,45900,US,100,M
2024,MI,FT,179000,US,0,M
2024,MI,FT,112000,US,0,M
2024,MI,FT,200000,US,100,M
2024,MI,FT,180000,US,100,M
2024,EN,FT,172800,US,0,M
2024,EN,FT,144000,US,0,M
2024,SE,FT,230000,US,100,M
2024,SE,FT,200000,US,100,M
2024,SE,FT,363000,US,0,M
2024,SE,FT,139800,US,0,M
2024,MI,FT,109000,US,100,M
2024,MI,FT,93000,US,100,M
2024,SE,FT,248600,US,0,M
2024,SE,FT,149200,US,0,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,112000,US,0,M
2024,EN,FT,87999,US,0,M
2024,EN,FT,66560,US,0,M
2024,SE,FT,108500,US,100,M
2024,SE,FT,78800,US,100,M
2024,MI,FT,90000,US,0,M
2024,MI,FT,70000,US,0,M
2024,SE,FT,165000,US,0,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,112000,US,0,M
2024,SE,FT,131200,US,100,M
2024,SE,FT,95300,US,100,M
2024,SE,FT,144300,US,100,M
2024,SE,FT,104800,US,100,M
2024,SE,FT,178250,US,100,M
2024,SE,FT,105500,US,100,M
2024,SE,FT,248600,US,0,M
2024,SE,FT,149200,US,0,M
2024,SE,FT,219600,US,0,M
2024,SE,FT,125500,US,0,M
2024,SE,FT,258500,US,0,M
2024,SE,FT,191857,US,0,M
2024,MI,FT,51381,US,0,M
2024,MI,FT,43675,US,0,M
2024,SE,FT,212000,US,0,M
2024,SE,FT,93300,US,0,M
2024,MI,FT,194000,US,0,M
2024,MI,FT,96000,US,0,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,140000,US,100,M
2024,EN,FT,175100,US,0,M
2024,EN,FT,82915,US,0,M
2024,EN,FT,162240,US,0,M
2024,EN,FT,47840,US,0,M
2024,MI,FT,243800,US,100,M
2024,MI,FT,123800,US,100,M
2024,SE,FT,237600,US,100,M
2024,SE,FT,168600,US,100,M
2024,MI,FT,155000,US,100,M
2024,MI,FT,124000,US,100,M
2024,SE,FT,229369,US,0,M
2024,SE,FT,146900,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,152000,US,0,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,EX,FT,180000,US,0,M
2024,EX,FT,125000,US,0,M
2024,MI,FT,147000,US,0,M
2024,MI,FT,118000,US,0,M
2024,SE,FT,247500,US,100,M
2024,SE,FT,172200,US,100,M
2024,EN,FT,101000,US,0,M
2024,EN,FT,85000,US,0,M
2024,MI,FT,154000,US,0,M
2024,MI,FT,105000,US,0,M
2024,SE,FT,206500,US,0,M
2024,SE,FT,121500,US,0,M
2024,MI,FT,72500,US,0,M
2024,MI,FT,61000,US,0,M
2024,SE,FT,288400,US,0,M
2024,SE,FT,144200,US,0,M
2024,MI,FT,530000,US,0,M
2024,MI,FT,440000,US,0,M
2024,EN,FT,171600,US,0,M
2024,EN,FT,99500,US,0,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,199700,US,0,M
2024,SE,FT,165100,US,0,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,313000,US,100,M
2024,SE,FT,135000,US,100,M
2024,SE,FT,153018,US,0,M
2024,SE,FT,135000,US,0,M
2024,MI,FT,720000,US,0,M
2024,MI,FT,170000,US,0,M
2024,SE,FT,321000,US,100,M
2024,SE,FT,214000,US,100,M
2024,EN,FT,120000,US,100,M
2024,EN,FT,111510,US,100,M
2024,SE,FT,141375,US,100,M
2024,SE,FT,111500,US,100,M
2024,MI,FT,75000,US,100,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,125000,US,100,M
2024,EN,FT,83300,US,0,M
2024,EN,FT,47500,US,0,M
2024,EN,FT,154818,US,0,M
2024,EN,FT,96761,US,0,M
2024,SE,FT,345400,US,0,M
2024,SE,FT,223700,US,0,M
2024,SE,FT,96600,US,0,M
2024,SE,FT,55200,US,0,M
2024,SE,FT,128000,US,0,M
2024,SE,FT,81500,US,0,M
2024,SE,FT,218185,US,100,M
2024,SE,FT,158680,US,100,M
2024,SE,FT,135000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,185000,US,0,L
2024,MI,FT,79600,US,0,L
2024,SE,FT,235700,US,0,M
2024,SE,FT,124400,US,0,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,225000,US,0,M
2024,SE,FT,150000,US,0,M
2024,MI,FT,180000,US,0,M
2024,MI,FT,130000,US,0,M
2024,EX,FT,286500,US,0,M
2024,EX,FT,204000,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,139000,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,95000,US,0,M
2024,SE,FT,385000,US,0,M
2024,SE,FT,310000,US,0,M
2024,SE,FT,207000,US,100,M
2024,SE,FT,149800,US,100,M
2024,EX,FT,300000,US,100,M
2024,EX,FT,220000,US,100,M
2024,SE,FT,202800,US,100,M
2024,SE,FT,115000,US,100,M
2024,MI,FT,140400,US,100,M
2024,MI,FT,90000,US,100,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,150000,US,100,M
2024,MI,FT,168000,US,0,M
2024,MI,FT,158000,US,0,M
2024,SE,FT,165000,US,0,M
2024,SE,FT,123000,US,0,M
2024,MI,FT,170200,US,0,M
2024,MI,FT,83900,US,0,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,139000,US,0,M
2024,MI,FT,130000,US,100,M
2024,MI,FT,90000,US,100,M
2024,SE,FT,210000,US,0,M
2024,SE,FT,190000,US,0,M
2024,EX,FT,150000,US,100,L
2024,SE,FT,200000,US,0,M
2024,SE,FT,115000,US,0,M
2024,SE,FT,174500,US,100,M
2024,SE,FT,126800,US,100,M
2024,SE,FT,277000,US,0,M
2024,SE,FT,173000,US,0,M
2024,MI,FT,179000,US,0,M
2024,MI,FT,112000,US,0,M
2024,EN,FT,130000,US,100,M
2024,EN,FT,115000,US,100,M
2024,SE,FT,81250,US,0,M
2024,SE,FT,70000,US,0,M
2024,MI,FT,240000,US,0,M
2024,MI,FT,130000,US,0,M
2024,SE,FT,230000,US,100,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,125000,US,0,M
2024,MI,FT,165000,US,0,M
2024,MI,FT,132000,US,0,M
2024,SE,FT,282000,US,0,M
2024,SE,FT,188000,US,0,M
2024,SE,FT,287500,US,0,M
2024,SE,FT,156000,US,0,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,150000,US,100,M
2024,MI,FT,125000,US,0,M
2024,MI,FT,89000,US,0,M
2024,EN,FT,198000,US,0,M
2024,EN,FT,132000,US,0,M
2024,MI,FT,158100,US,0,M
2024,MI,FT,138500,US,0,M
2024,MI,FT,220000,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,179700,US,0,M
2024,MI,FT,85700,US,0,M
2024,MI,FT,220000,US,0,M
2024,MI,FT,137500,US,0,M
2024,EX,FT,150000,US,0,M
2024,EX,FT,120000,US,0,M
2024,SE,FT,144300,US,100,M
2024,SE,FT,104800,US,100,M
2024,EX,FT,250000,US,100,M
2024,EX,FT,215000,US,100,M
2024,EN,FT,150000,US,100,M
2024,EN,FT,110000,US,100,M
2024,MI,FT,110000,US,100,M
2024,MI,FT,90000,US,100,M
2024,MI,FT,200000,US,0,M
2024,MI,FT,140000,US,0,M
2024,SE,FT,196350,US,100,M
2024,SE,FT,127500,US,100,M
2024,SE,FT,219600,US,0,M
2024,SE,FT,125500,US,0,M
2024,MI,FT,212000,US,0,M
2024,MI,FT,93300,US,0,M
2024,MI,FT,140900,US,100,M
2024,MI,FT,104100,US,100,M
2024,SE,FT,193000,US,0,M
2024,SE,FT,147645,US,0,M
2024,MI,FT,207000,US,0,M
2024,MI,FT,150000,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,120000,US,100,M
2024,SE,FT,180000,US,0,M
2024,SE,FT,148000,US,0,M
2024,MI,FT,160000,US,0,M
2024,MI,FT,120000,US,0,M
2024,EX,FT,204500,US,0,M
2024,EX,FT,130000,US,0,M
2024,MI,FT,207000,US,0,M
2024,MI,FT,138000,US,0,M
2024,SE,FT,173000,US,100,M
2024,SE,FT,138400,US,100,M
2024,SE,FT,278700,US,0,M
2024,SE,FT,159300,US,0,M
2024,SE,FT,215000,US,0,M
2024,SE,FT,146900,US,0,M
2024,SE,FT,115000,US,0,M
2024,SE,FT,100000,US,0,M
2024,SE,FT,106260,US,0,M
2024,SE,FT,82000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,190000,US,0,M
2024,MI,FT,150000,US,100,M
2024,MI,FT,110000,US,100,M
2024,MI,FT,145000,US,100,M
2024,MI,FT,95000,US,100,M
2024,MI,FT,92000,US,0,M
2024,MI,FT,68000,US,0,M
2024,SE,FT,188000,US,100,M
2024,SE,FT,114000,US,100,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,115000,US,0,M
2024,EN,FT,154800,US,0,M
2024,EN,FT,76300,US,0,M
2024,MI,FT,400000,US,0,M
2024,MI,FT,65000,US,0,M
2024,SE,FT,187000,US,100,M
2024,SE,FT,153000,US,100,M
2024,MI,FT,150000,US,100,M
2024,MI,FT,128000,US,100,M
2024,SE,FT,195000,US,100,M
2024,SE,FT,140000,US,100,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,130000,US,0,M
2024,MI,FT,166000,US,0,M
2024,MI,FT,73100,US,0,M
2024,EN,FT,200000,US,0,M
2024,EN,FT,150000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,137500,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,138000,US,0,M
2024,SE,FT,86000,US,0,M
2024,MI,FT,105000,US,100,M
2024,MI,FT,80000,US,100,M
2024,MI,FT,96250,US,0,M
2024,MI,FT,75000,US,0,M
2024,SE,FT,197500,US,0,M
2024,SE,FT,132500,US,0,M
2024,EN,FT,90000,US,0,M
2024,EN,FT,80000,US,0,M
2024,MI,FT,210000,US,0,M
2024,MI,FT,151800,US,0,M
2024,SE,FT,210000,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,219100,US,100,M
2024,SE,FT,118500,US,100,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,164000,US,0,M
2024,SE,FT,117000,US,0,M
2024,SE,FT,145000,US,0,M
2024,SE,FT,110000,US,0,M
2024,SE,FT,125000,US,0,M
2024,SE,FT,106000,US,0,M
2024,EN,FT,75065,US,100,M
2024,EN,FT,41419,US,100,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,80000,US,0,M
2024,MI,FT,70000,US,0,M
2024,EX,FT,238500,US,0,M
2024,EX,FT,183400,US,0,M
2024,MI,FT,105000,US,0,M
2024,MI,FT,70000,US,0,M
2024,SE,FT,225000,US,100,M
2024,SE,FT,162000,US,100,M
2024,SE,FT,278700,US,0,M
2024,SE,FT,159300,US,0,M
2024,MI,FT,180000,US,0,M
2024,MI,FT,120000,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,160000,US,0,M
2024,EN,FT,72000,US,0,M
2024,EN,FT,51375,US,0,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,MI,FT,75000,US,0,M
2024,MI,FT,60000,US,0,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,113000,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,130000,US,100,M
2024,MI,FT,267100,US,0,M
2024,MI,FT,188500,US,0,M
2024,SE,FT,207000,US,100,M
2024,SE,FT,149800,US,100,M
2024,MI,FT,270250,US,0,M
2024,MI,FT,176000,US,0,M
2024,SE,FT,189000,US,0,M
2024,SE,FT,145400,US,0,M
2024,MI,FT,133903,US,100,M
2024,MI,FT,96411,US,100,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,160000,US,0,M
2024,SE,FT,172800,US,0,M
2024,SE,FT,132900,US,0,M
2024,MI,FT,165000,US,0,M
2024,MI,FT,150000,US,0,M
2024,SE,FT,145000,US,100,M
2024,SE,FT,116000,US,100,M
2024,MI,FT,98000,US,100,M
2024,MI,FT,88000,US,100,M
2024,MI,FT,150000,US,100,M
2024,MI,FT,130000,US,100,M
2024,SE,FT,174000,US,100,M
2024,SE,FT,116000,US,100,M
2024,SE,FT,188000,US,0,M
2024,SE,FT,144600,US,0,M
2024,SE,FT,149500,US,100,M
2024,SE,FT,140000,US,100,M
2024,EN,FT,100000,US,100,M
2024,EN,FT,90000,US,100,M
2024,SE,FT,115000,US,100,M
2024,SE,FT,85000,US,100,M
2024,EN,FT,80000,US,100,M
2024,EN,FT,72000,US,100,M
2024,EN,FT,85000,US,0,M
2024,EN,FT,76500,US,0,M
2024,SE,FT,134500,US,0,M
2024,SE,FT,100000,US,0,M
2024,SE,FT,274000,US,100,M
2024,SE,FT,245000,US,100,M
2024,MI,FT,263000,US,0,M
2024,MI,FT,207000,US,0,M
2024,SE,FT,149076,US,0,M
2024,SE,FT,82365,US,0,M
2024,EN,FT,90000,US,100,M
2024,EN,FT,80000,US,100,M
2024,SE,FT,200400,US,0,M
2024,SE,FT,154100,US,0,M
2024,SE,FT,310000,US,0,M
2024,SE,FT,270000,US,0,M
2024,MI,FT,115000,US,0,M
2024,MI,FT,80000,US,0,M
2024,SE,FT,144900,US,0,M
2024,SE,FT,110000,US,0,M
2024,EN,FT,84068,US,0,M
2024,EN,FT,49452,US,0,M
2024,SE,FT,188500,US,0,M
2024,SE,FT,165100,US,0,M
2024,MI,FT,132500,US,0,M
2024,MI,FT,88000,US,0,M
2024,MI,FT,179900,US,0,M
2024,MI,FT,142002,US,0,M
2024,SE,FT,287500,US,0,M
2024,SE,FT,168000,US,0,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,137500,US,0,M
2024,SE,FT,96600,US,0,M
2024,SE,FT,55200,US,0,M
2024,SE,FT,194500,US,0,M
2024,SE,FT,146266,US,0,M
2024,SE,FT,194500,US,0,M
2024,SE,FT,146266,US,0,M
2024,MI,FT,146100,US,0,M
2024,MI,FT,111800,US,0,M
2024,MI,FT,145580,US,100,M
2024,MI,FT,97060,US,100,M
2024,SE,FT,108500,US,100,M
2024,SE,FT,78800,US,100,M
2024,EN,FT,95000,US,0,M
2024,EN,FT,76000,US,0,M
2024,MI,FT,97000,US,0,M
2024,MI,FT,62000,US,0,M
2024,SE,FT,234000,US,0,M
2024,SE,FT,146000,US,0,M
2024,MI,FT,177100,US,0,M
2024,MI,FT,130900,US,0,M
2024,MI,FT,106050,US,0,M
2024,MI,FT,80420,US,0,M
2024,SE,FT,277000,US,0,M
2024,SE,FT,173000,US,0,M
2024,MI,FT,220000,US,0,M
2024,MI,FT,137500,US,0,M
2024,MI,FT,133000,US,0,M
2024,MI,FT,58400,US,0,M
2024,MI,FT,80000,US,0,M
2024,MI,FT,75000,US,0,M
2024,SE,FT,140000,US,100,M
2024,SE,FT,125000,US,100,M
2024,EN,FT,65000,US,0,M
2024,EN,FT,55000,US,0,M
2024,MI,FT,105000,US,0,M
2024,MI,FT,78000,US,0,M
2024,SE,FT,179000,US,0,M
2024,SE,FT,112000,US,0,M
2024,MI,FT,166363,US,0,M
2024,MI,FT,103977,US,0,M
2024,MI,FT,130000,US,0,M
2024,MI,FT,95000,US,0,M
2024,SE,FT,214300,US,0,M
2024,SE,FT,108500,US,0,M
2024,SE,FT,266482,US,0,M
2024,SE,FT,166551,US,0,M
2024,MI,FT,90279,US,0,M
2024,MI,FT,67060,US,0,M
2024,SE,FT,190000,US,100,M
2024,SE,FT,160000,US,100,M
2024,MI,FT,212800,US,0,L
2024,MI,FT,111600,US,0,L
2024,SE,FT,130000,US,100,M
2024,SE,FT,110000,US,100,M
2024,SE,FT,190100,US,100,M
2024,SE,FT,131414,US,100,M
2024,SE,FT,284400,US,0,M
2024,SE,FT,150700,US,0,M
2024,MI,FT,145000,US,100,M
2024,MI,FT,104000,US,100,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,132000,US,100,M
2024,SE,FT,234000,US,0,M
2024,SE,FT,117000,US,0,M
2024,MI,FT,215500,US,0,M
2024,MI,FT,121800,US,0,M
2024,MI,FT,165000,US,100,M
2024,MI,FT,140250,US,100,M
2024,MI,FT,164850,US,100,M
2024,MI,FT,112000,US,100,M
2024,SE,FT,295000,US,0,M
2024,SE,FT,235000,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,100000,US,0,M
2024,EN,FT,120000,US,0,M
2024,EN,FT,97500,US,0,M
2024,SE,FT,220000,US,100,M
2024,SE,FT,183000,US,100,M
2024,MI,FT,205600,US,0,L
2024,MI,FT,105700,US,0,L
2024,SE,FT,240500,US,0,L
2024,SE,FT,123700,US,0,L
2024,SE,FT,179900,US,100,M
2024,SE,FT,135920,US,100,M
2024,MI,FT,83300,US,0,M
2024,MI,FT,47500,US,0,M
2024,SE,FT,96600,US,0,M
2024,SE,FT,55200,US,0,M
2024,EN,FT,86900,US,0,M
2024,EN,FT,60800,US,0,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,90000,US,0,M
2024,SE,FT,234000,US,0,M
2024,SE,FT,146000,US,0,M
2024,SE,FT,193000,US,0,M
2024,SE,FT,119000,US,0,M
2024,SE,FT,215000,US,0,M
2024,SE,FT,146900,US,0,M
2024,EN,FT,166000,US,100,M
2024,EN,FT,104000,US,100,M
2024,MI,FT,140000,US,0,M
2024,MI,FT,70000,US,0,M
2024,MI,FT,124000,US,0,M
2024,MI,FT,80000,US,0,M
2024,MI,FT,133000,US,0,M
2024,MI,FT,58400,US,0,M
2024,SE,FT,120000,US,100,M
2024,SE,FT,100000,US,100,M
2024,SE,FT,182000,US,0,M
2024,SE,FT,164000,US,0,M
2024,MI,FT,161250,US,100,M
2024,MI,FT,132974,US,100,M
2024,MI,FT,161250,US,100,M
2024,MI,FT,132974,US,100,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,115000,US,0,M
2024,SE,FT,155000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,440000,US,0,M
2024,MI,FT,295000,US,0,M
2024,MI,FT,135000,US,0,M
2024,MI,FT,120000,US,0,M
2024,MI,FT,155000,US,0,M
2024,MI,FT,139000,US,0,M
2024,SE,FT,185000,US,0,M
2024,SE,FT,140000,US,0,M
2024,SE,FT,720000,US,0,M
2024,SE,FT,170000,US,0,M
2024,SE,FT,165600,US,0,L
2024,SE,FT,65800,US,0,L
2024,MI,FT,167000,US,0,M
2024,MI,FT,121000,US,0,M
2024,SE,FT,208000,US,0,M
2024,SE,FT,177000,US,0,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,119000,US,100,M
2024,SE,FT,227000,US,0,M
2024,SE,FT,116000,US,0,M
2024,MI,FT,130000,US,0,M
2024,MI,FT,110000,US,0,M
2024,MI,FT,220000,US,0,M
2024,MI,FT,176000,US,0,M
2024,SE,FT,440000,US,0,M
2024,SE,FT,360000,US,0,M
2024,MI,FT,180000,US,0,M
2024,MI,FT,140000,US,0,M
2024,SE,FT,155000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,215000,US,0,M
2024,SE,FT,155000,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,120000,US,0,M
2024,SE,FT,135000,US,100,M
2024,SE,FT,115000,US,100,M
2024,EX,FT,448000,US,100,M
2024,EX,FT,373000,US,100,M
2024,SE,FT,195500,US,100,M
2024,SE,FT,141300,US,100,M
2024,MI,FT,110000,US,0,M
2024,MI,FT,90000,US,0,M
2024,EN,FT,70000,US,100,M
2024,EN,FT,57000,US,100,M
2024,SE,FT,191027,US,0,M
2024,SE,FT,99445,US,0,M
2024,SE,FT,130000,US,0,M
2024,SE,FT,110000,US,0,M
2024,MI,FT,166000,US,0,M
2024,MI,FT,73100,US,0,M
2024,SE,FT,204200,US,0,M
2024,SE,FT,122600,US,0,M
2024,EN,FT,110400,US,0,M
2024,EN,FT,68000,US,0,M
2024,SE,FT,120000,US,0,M
2024,SE,FT,100000,US,0,M
2024,MI,FT,179000,US,0,M
2024,MI,FT,106500,US,0,M
2024,EN,FT,115000,US,100,M
2024,EN,FT,87550,US,100,M
2024,SE,FT,398900,US,0,M
2024,SE,FT,239300,US,0,M
2024,EX,FT,438000,US,0,M
2024,EX,FT,245000,US,0,M
2024,SE,FT,190000,US,100,M
2024,SE,FT,105301,US,100,M
2024,SE,FT,340000,US,100,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,324000,US,0,M
2024,SE,FT,159000,US,0,M
2024,MI,FT,95000,US,0,M
2024,MI,FT,65000,US,0,M
2024,SE,FT,120000,US,0,M
2024,SE,FT,110000,US,0,M
2024,EN,FT,90000,US,0,M
2024,EN,FT,70000,US,0,M
2024,SE,FT,175000,US,100,M
2024,SE,FT,105000,US,100,M
2024,MI,FT,166000,US,0,M
2024,MI,FT,73100,US,0,M
2024,MI,FT,221500,US,0,M
2024,MI,FT,153000,US,0,M
2024,SE,FT,345400,US,0,M
2024,SE,FT,223700,US,0,M
2024,SE,FT,500000,US,100,M
2024,SE,FT,180000,US,100,M
2024,SE,FT,313000,US,100,M
2024,SE,FT,135000,US,100,M
2024,EN,FT,77000,US,100,M
2024,EN,FT,66000,US,100,M
2024,SE,FT,315000,US,100,M
2024,SE,FT,250000,US,100,M
2024,SE,FT,190000,US,100,M
2024,SE,FT,105301,US,100,M
2024,SE,FT,309000,US,0,M
2024,SE,FT,142000,US,0,M
2024,SE,FT,207300,US,0,M
2024,SE,FT,165900,US,0,M
2024,MI,FT,115000,US,0,M
2024,MI,FT,100000,US,0,M
2024,MI,FT,220000,US,100,M
2024,MI,FT,206000,US,100,M
2024,EX,FT,263000,US,0,M
2024,EX,FT,236000,US,0,M
2024,MI,FT,203500,US,100,M
2024,MI,FT,148000,US,100,M
2024,EN,FT,100000,US,0,M
2024,EN,FT,90000,US,0,M
2024,MI,FT,120000,US,0,M
2024,MI,FT,84000,US,0,M
2024,EN,FT,79300,US,0,M
2024,EN,FT,42700,US,0,M
2024,SE,FT,103500,US,0,M
2024,SE,FT,72500,US,0,M
2024,SE,FT,201000,US,0,M
2024,SE,FT,103300,US,0,M
2024,SE,FT,196350,US,100,M
2024,SE,FT,127500,US,100,M
2024,SE,FT,143706,US,100,M
2024,SE,FT,84533,US,100,M
2024,MI,FT,172100,US,0,M
2024,MI,FT,97400,US,0,M
2024,MI,FT,159000,US,0,M
2024,MI,FT,106000,US,0,M
2024,MI,FT,104922,US,0,M
2024,MI,FT,72360,US,0,M
2024,EN,FT,106000,US,0,M
2024,EN,FT,66000,US,0,M
2024,SE,FT,255000,US,0,M
2024,SE,FT,199000,US,0,M
2024,SE,FT,167500,US,0,M
2024,SE,FT,106500,US,0,M
2024,SE,FT,150000,US,100,M
2024,SE,FT,104000,US,100,M
2024,SE,FT,166000,US,0,M
2024,SE,FT,73100,US,0,M
2024,SE,FT,230000,US,0,M
2024,SE,FT,150000,US,0,M
2024,SE,FT,155000,US,0,M
2024,SE,FT,130500,US,0,M
2024,SE,FT,190000,US,0,M
2024,SE,FT,158500,US,0,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,SE,FT,230000,US,0,M
2024,SE,FT,170000,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,90800,US,0,M
2024,MI,FT,125000,US,100,M
2024,MI,FT,100000,US,100,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,120000,US,0,M
2024,SE,FT,100000,US,0,M
2024,SE,FT,175000,US,0,M
2024,SE,FT,117000,US,0,M
2024,SE,FT,215000,US,0,M
2024,SE,FT,146900,US,0,M
2024,SE,FT,225000,US,0,M
2024,SE,FT,166000,US,0,M
2024,MI,FT,150000,US,100,M
2024,MI,FT,135000,US,100,M
2024,EN,FT,104500,US,0,M
2024,EN,FT,76000,US,0,M
2024,MI,FT,105000,US,0,M
2024,MI,FT,70000,US,0,M
2024,SE,FT,165000,US,100,M
2024,SE,FT,115500,US,100,M
2024,SE,FT,220000,US,0,M
2024,SE,FT,160000,US,0,M
2024,MI,FT,166000,US,0,M
2024,MI,FT,73100,US,0,M
2024,SE,FT,484000,US,100,M
2024,SE,FT,164000,US,100,M
2024,MI,FT,144650,US,0,M
2024,MI,FT,86800,US,0,M
2024,SE,FT,720000,US,0,M
2024,SE,FT,170000,US,0,M
2024,EN,FT,142000,US,0,M
2024,EN,FT,70000,US,0,M
2024,MI,FT,146851,US,0,M
2024,MI,FT,94000,US,0,M
2024,SE,FT,260000,US,0,M
2024,SE,FT,180000,US,0,M
2024,MI,FT,150000,US,0,M
2024,MI,FT,100000,US,0,M
2024,SE,FT,105000,US,0,M
2024,SE,FT,70000,US,0,M
2024,MI,FT,155000,US,100,M
2024,MI,FT,140000,US,100,M
2024,SE,FT,342400,US,0,M
2024,SE,FT,205400,US,0,M
2024,MI,FT,138000,US,0,M
2024,MI,FT,86000,US,0,M
2024,SE,FT,398900,US,0,M
2024,SE,FT,239300,US,0,M
2024,SE,FT,112000,US,0,M
2024,SE,FT,109000,US,0,M
2024,SE,FT,250000,US,0,M
2024,SE,FT,218750,US,0,M
2024,MI,FT,212800,US,0,L
2024,MI,FT,111600,US,0,L
2024,SE,FT,250000,US,100,M
2024,SE,FT,230000,US,100,M
2024,SE,FT,247600,US,0,L
2024,SE,FT,127300,US,0,L
2024,MI,FT,170000,US,0,M
2024,MI,FT,120000,US,0,M
2024,MI,FT,200400,US,0,M
2024,MI,FT,154100,US,0,M
2024,EN,FT,75065,US,100,M
2024,EN,FT,41419,US,100,M
2024,MI,FT,180000,US,0,M
2024,MI,FT,160000,US,0,M
2024,MI,FT,114000,US,100,M
2024,MI,FT,68000,US,100,M
2024,MI,FT,325000,US,0,M
2024,MI,FT,80000,US,0,M
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,MI,FT,210100,US,0,M
2024,MI,FT,210100,US,0,M
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,MI,FT,222200,US,0,L
2024,MI,FT,136000,US,0,L
2024,SE,FT,260000,US,0,L
2024,SE,FT,136000,US,0,L
2024,MI,FT,171816,US,0,M
2024,MI,FT,97935,US,0,M
2024,SE,FT,164000,US,0,M
2024,SE,FT,109000,US,0,M
2024,MI,FT,127000,US,100,M
2024,MI,FT,65000,US,100,M
